gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	transcript_id	Arabidopsis_Genes
Cau.Cau5AG002153	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000853586459708151	0.514388836922322	0.287	0.146	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393520429654652	1	/	AT3G59650
Cau.Cau3BG000895	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148891906758179	0.520278390788497	0.277	0.139	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000686421468536556	1	/	AT4G08230
Cau.Cau6BG001654	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000348347278278078	0.495744812610874	0.259	0.125	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160595062231759	1	transcript:AT5G02960.1	AT5G02960
Cau.Cau3BG000836	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208497633753344	0.565211930061019	0.299	0.16	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000961215791129665	1	/	AT1G01720
Cau.Cau3AG001895	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050948043598698	0.49281623638521	0.421	0.255	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000234880670598718	1	/	AT3G43790;AT5G13740;AT5G13750
Cau.Cau4BG002257	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227931896946861	0.485600834651708	0.261	0.131	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105081163130442	1	transcript:AT4G30600.1	AT4G30600
MT0017-RA	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000792193923214396	0.390427071322335	0.709	0.505	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000365217242480301	1	/	/
Cau.Cau4AG001007	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000878427404575821	0.487939625352949	0.355	0.2	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000404972602057545	1	/	/
Cau.Cau7AG002264	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129255249453014	0.470785646037294	0.434	0.267	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000595892551028286	1	/	/
Cau.Cau7AG001314	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021942131395624	0.62170795187133	0.251	0.128	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101157614160106	1	/	AT5G07440
Cau.Cau5BG000138	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000442924296934731	0.464502194570295	0.569	0.386	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020419695937285	1	/	AT5G41860
Cau.Cau5AG000883	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000438606939414345	0.73352357701993	0.267	0.141	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202206571208801	1	/	/
Cau.Cau8AG001659	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000295450635650322	0.407005619314772	0.756	0.607	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136208652047511	1	/	/
Cau.Cau3AG000274	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224918059554082	0.326841059714558	0.987	0.877	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103691723815623	1	/	/
Cau.Cau3AG000897	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000631414249306086	0.46965269916523	0.296	0.159	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291094597215092	1	transcript:AT4G08230.1	AT4G08230
Cau.Cau3BG001301	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000728710064448407	0.45773692470017	0.422	0.258	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335949913912005	1	/	/
Cau.Cau1AG000711	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066854028488736	0.444758802345499	0.281	0.147	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308210442138771	1	/	AT4G40040;AT5G10980
Cau.Cau7BG001968	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000153395639273486	0.42917065070399	0.348	0.197	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707184576178625	1	transcript:AT5G02610.1	AT3G09500;AT3G55170
Cau.Cau3AG000274	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172826011644089	0.427020605504503	0.473	0.303	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000079676247888158	1	/	/
Cau.Cau3BG000271	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000564567347065224	0.444984937529972	0.481	0.31	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026027683834401	1	/	/
Cau.Cau6BG000647	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000873838887228407	0.470885206261173	0.37	0.219	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040285720379004	1	/	AT1G65820
Cau.Cau3BG000349	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180459880207404	0.447671305918646	0.356	0.206	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000831956139732176	1	transcript:AT5G42960.1	AT1G45170;AT5G42960
Cau.Cau3AG002237	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000549048796425125	0.474588048347853	0.252	0.128	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253122476127911	1	/	/
Cau.Cau8AG000936	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000585471646346535	0.397257014062662	0.531	0.355	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269914138398679	1	/	/
Cau.Cau4BG000851	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161260313419523	0.38572300179424	0.726	0.582	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000743442296926685	1	transcript:AT2G19730.3	AT2G19730;AT4G29410
Cau.Cau1BG000723	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114518442613532	0.448253084545531	0.331	0.19	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000527952924136907	1	/	AT4G40040;AT5G10980
Cau.Cau6BG001223	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146819302352655	0.316980071508869	0.454	0.284	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000676866347706211	1	transcript:AT3G51660.1	AT3G51660
Cau.Cau4BG000464	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245580490744103	0.42179934922418	0.251	0.13	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113217517842846	1	/	AT5G23710
Cau.Cau1AG001609	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000552970989736158	0.499740023459911	0.331	0.193	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000254930685688163	1	/	/
Cau.Cau5BG002558	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000097146799143896	0.32522592373079	0.831	0.678	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447866173413189	1	transcript:AT5G55160.1	/
